exporterId;exportateur;importerId;importateur;distance_km;premiere_annee;derniere_annee;n_annees;conttype;Comment
900;Australia;9453;Fanning I.;7974,255701;1904;1911;8;0;
900;Australia;9601;Society Is.;7947,453252;1901;1903;3;0;
900;Australia;7104;Kwangtung Territory;7238,335944;1935;1938;4;0;
900;Australia;7105;Weihaiwei;7050,396112;1928;1928;1;0;
900;Australia;9994;Ross Dependency;6284,222856;1928;1930;2;0;
900;Australia;9321;Wallis and Futuna Is.;5233,513932;1914;1918;5;0;
900;Australia;9002;Cocos (Keeling) Is.;4054,747651;1901;1938;36;0;
900;Australia;9006;Macquarie I.;3923,343628;1914;1914;1;0;
900;Australia;9810;Caroline Is.;3912,842698;1914;1918;4;0;
900;Australia;9004;Norfolk I.;3482,387782;1901;1938;38;0;
900;Australia;9830;Bismarck Archipelago (New Britain) (Neupommern);2879,929052;1914;1918;5;0;
900;Australia;9008;Ashmore and Cartier Is;1763,220781;1914;1914;1;5;
305;Austria;1163;Falkland Is.;13094,77304;1932;2025;38;0;
305;Austria;1069;Aruba;8541,410135;1995;2025;30;0;
305;Austria;1065;Curacao;8494,257246;2013;2025;13;0;
305;Austria;1055;Windward Is.;7828,400707;1923;1936;14;0;
305;Austria;1073;Sint Maarten;7584,666803;2013;2025;13;0;
305;Austria;1062;Anguilla;7567,80315;2000;2025;24;0;
305;Austria;1063;Leeward Is.;7565,585109;1922;1936;15;0;
305;Austria;4050;St. Helena;7384,045949;1924;1931;8;0;
305;Austria;5403;Cabinda (Portuguese Congo);5894,668119;1932;1937;6;0;
305;Austria;1029;St. Pierre and Miquelon;5104,912433;1932;1936;5;0;
305;Austria;6090;Río de Oro;3667,636775;1928;1931;4;0;
305;Austria;6631;West Bank;2530,563384;1999;1999;1;0;
300;Austria-Hungary (Austrian Empire);9004;Norfolk I.;16805,34417;1842;1844;3;0;
300;Austria-Hungary (Austrian Empire);9620;Pitcairn Is.;16140,69836;1842;1844;3;0;
300;Austria-Hungary (Austrian Empire);1163;Falkland Is.;13230,81712;1837;1844;4;0;
300;Austria-Hungary (Austrian Empire);1164;South Georgia;12447,9454;1836;1837;2;0;
300;Austria-Hungary (Austrian Empire);1072;Revillagigedo Is;11027,79569;1836;1837;2;0;
300;Austria-Hungary (Austrian Empire);5606;Prince Edward and Marion Is.;10786,23298;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);1094;Cocos I.;10543,61763;1836;1837;2;0;
300;Austria-Hungary (Austrian Empire);1106;Malpelo I.;10275,09423;1836;1837;2;0;
300;Austria-Hungary (Austrian Empire);4060;Tristan da Cunha;9917,74777;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);1105;San Andres and Providincial Is.;9312,747023;1836;1837;2;0;
300;Austria-Hungary (Austrian Empire);5614;British Kaffraria;9093,742524;1839;1844;4;0;
300;Austria-Hungary (Austrian Empire);1016;Oregon (Oregon Country);8950,73338;1836;1837;2;0;
300;Austria-Hungary (Austrian Empire);5901;Rodrigues I.;8891,358156;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);5642;Winburg Republic (Natalia Republic);8648,425187;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);5621;Zululand;8648,31668;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);5611;Griqualand, West;8607,892321;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);1020;San Juan Island;8581,936887;1836;1837;2;0;
300;Austria-Hungary (Austrian Empire);5903;Cargados Carajos Shoals;8391,192959;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);1048;Trinidad;8235,633916;1837;1844;4;0;
300;Austria-Hungary (Austrian Empire);1032;Turks and Caicos Is.;8099,082373;1836;1837;2;0;
300;Austria-Hungary (Austrian Empire);5796;Ambohimanga (Merina);8091,223548;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);1055;Windward Is.;8004,599789;1837;1914;21;0;
300;Austria-Hungary (Austrian Empire);1111;Aves I.;7988,486976;1836;1837;2;0;
300;Austria-Hungary (Austrian Empire);7501;Andaman Is.;7978,014114;1842;1843;2;0;
300;Austria-Hungary (Austrian Empire);5803;St. Marie de Madagascar;7976,325357;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);5516;Shangane (Gaza Empire);7896,947788;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);1064;St. Barthelemy;7751,945996;1836;1837;2;0;
300;Austria-Hungary (Austrian Empire);1063;Leeward Is.;7740,366624;1837;1914;20;0;
300;Austria-Hungary (Austrian Empire);5799;Boina;7712,127947;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);1058;Barbuda;7696,679689;1836;1837;2;0;
300;Austria-Hungary (Austrian Empire);5522;Ndebele (Matabeleland);7664,677742;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);5902;Agalega Is.;7633,370096;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);5801;Nossi Be;7540,481818;1846;1846;1;0;
300;Austria-Hungary (Austrian Empire);4050;St. Helena;7471,108785;1839;1844;4;0;
300;Austria-Hungary (Austrian Empire);5812;Mayotte;7367,490584;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);5813;Anjouan;7274,981371;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);5814;Moheli;7259,949506;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);5811;Grand Comoro;7168,420129;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);10200;North-Western Territory;6975,199621;1836;1837;2;0;
300;Austria-Hungary (Austrian Empire);4070;Ascension I.;6938,950462;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);1026;Ontario (Upper Canada);6776,553229;1837;1837;1;0;
300;Austria-Hungary (Austrian Empire);1019;Rupert's Land;6611,793728;1836;1837;2;0;
300;Austria-Hungary (Austrian Empire);4902;Lunda Kingdom (Mwata Yamvo);6523,199369;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4904;Luba Kingdom;6252,835622;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);5013;Pate;6089,567529;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);5403;Cabinda (Portuguese Congo);5928,328609;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);1025;Quebec (Lower Canada);5920,643587;1837;1837;1;0;
300;Austria-Hungary (Austrian Empire);4842;Loango;5907,367354;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);1023;New Brunswick;5894,103643;1837;1844;4;0;
300;Austria-Hungary (Austrian Empire);5212;Geledi;5822,76179;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);1022;Nova Scotia;5800,748427;1837;1844;4;0;
300;Austria-Hungary (Austrian Empire);1024;Prince Edward Is.;5727,723391;1837;1844;4;0;
300;Austria-Hungary (Austrian Empire);4111;Annobon I.;5623,161335;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);5002;Ankole;5607,495429;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);5001;Buganda;5549,563967;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4501;Maryland;5392,078733;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);5003;Bunyoro;5391,36377;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4112;Corisco I.;5307,758743;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);1029;St. Pierre and Miquelon;5251,671764;1836;1846;3;0;
300;Austria-Hungary (Austrian Empire);10210;Labrador;5230,483419;1836;1837;2;0;
300;Austria-Hungary (Austrian Empire);4383;Loos Is.;5153,508903;1839;1844;4;0;
300;Austria-Hungary (Austrian Empire);5203;Alula (Majeerteen);5138,763407;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4535;Dutch Posts (Gold Coast);5081,290166;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4521;Asante (Ashanti Empire);5036,334863;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4042;Bissau;5014,290975;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4041;Cacheu;5005,157218;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);5307;Jijega, Reserve Areas and Haud;4983,660527;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4529;Ga;4982,921893;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4795;Nembe (Brass);4953,667535;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4791;Bonny;4951,190039;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4793;New Calabar (Kalabari);4939,592107;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);5309;Kaffa;4928,201441;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);5322;Jimma-Kakka (Jimma Abba Jifar);4908,110005;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);5323;Gera;4886,812523;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4821;Bangassou;4878,01132;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4792;Old Calabar (Efik);4875,965533;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4822;Rafai;4866,43273;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);5321;Limmu-Ennarea;4855,932973;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);5303;Shewa;4853,623047;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4349;Ajuda;4850,86805;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4382;Kankan;4843,792406;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4348;Porto Novo;4823,733416;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4335;Saloum;4817,834842;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4781;Lagos;4807,884857;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4776;Benin (Edo);4773,558604;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4392;Kong;4772,064363;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4341;Old Dahomey;4764,270854;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4711;Bamum (Bamoun);4758,277916;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4333;Cayor;4745,379096;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);5332;Awsa Sultanate;4696,860881;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4769;Ibadan;4694,988891;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4328;Sikasso;4662,435044;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4332;Futa Bondu;4606,340136;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4337;Walo;4581,555348;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4744;Wukari (Kwararafa);4535,263953;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4331;Futa Toro;4505,372918;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4354;Trarza;4470,96443;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4741;Abuja (Suleja);4428,845571;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4352;Brakna;4423,908539;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4327;Segu;4396,737211;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4391;Gurma;4315,370912;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4746;Yauri;4307,870343;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4831;Bagirmi;4097,120743;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4751;Sokoto;4044,827908;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);6251;Darfur (Darfur Sultanate);3999,987508;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4763;Bornu (Kanem);3911,938232;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4362;Zinder;3890,35456;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4361;Aïr;3253,139367;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);6062;Ceuta;2242,487804;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);6064;Melilla;2143,634933;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);6203;Tripolitania (Regency of Tripoli);1724,738146;1912;1915;4;0;
300;Austria-Hungary (Austrian Empire);3349;Ionian Is.;1210,592145;1833;1862;26;0;
300;Austria-Hungary (Austrian Empire);2249;Heligoland;888,9095572;1841;1849;8;0;
300;Austria-Hungary (Austrian Empire);3362;Wallachia;857,5716196;1837;1837;1;0;
300;Austria-Hungary (Austrian Empire);6151;Abdelkader Emirate;;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4908;Azande;;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);5513;Barotseland (Lozi);;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4841;Bateke (Anziku);;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4044;British Guinea (Bolama);;1839;1844;4;0;
300;Austria-Hungary (Austrian Empire);4397;Busuma;;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);5511;Citimukulu Bemba;;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4534;Danish Posts (Gold Coast);;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4527;Denkyira;;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4737;Fika;;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4381;Futa Djallon;;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);5324;Gomma;;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);5306;Harar;;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);5102;Haya;;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4742;Igala;;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4773;Ijebu;;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4325;Kaarta;;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);5104;Karagwe;;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);5517;Kazembe;;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4343;Ketu;;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4515;Koya-Temne;;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4910;Kuba;;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4326;Macina;;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4394;Mamprussi;;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);5512;Mwamba Bemba;;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4395;Ouagadougou (Mossi Empire);;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4334;Rip;;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);6255;Shilluk;;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4336;Sine;;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4832;Wadai;;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);5018;Wanga (Wanga Kingdom);;1839;1839;1;0;
300;Austria-Hungary (Austrian Empire);4396;Yatenga;;1839;1839;1;0;
373;Azerbaijan;1069;Aruba;11340,12091;2010;2025;15;0;
373;Azerbaijan;1065;Curacao;11291,71456;2025;2025;1;0;
373;Azerbaijan;6631;West Bank;1441,790638;2016;2025;5;0;
31;Bahamas;6631;West Bank;10486,49701;2007;2025;6;0;
31;Bahamas;1027;British Columbia;5052,404847;1867;1867;1;0;
31;Bahamas;1029;St. Pierre and Miquelon;3066,904392;1922;1922;1;0;
31;Bahamas;1024;Prince Edward Is.;2696,438557;1842;1867;8;0;
31;Bahamas;1023;New Brunswick;2609,105116;1842;1867;8;0;
31;Bahamas;1022;Nova Scotia;2575,745245;1842;1867;8;0;
31;Bahamas;1048;Trinidad;2351,601805;1858;1887;10;0;
31;Bahamas;1055;Windward Is.;2144,287094;1858;1917;20;0;
31;Bahamas;1063;Leeward Is.;1842,675411;1858;1917;19;0;
31;Bahamas;1065;Curacao;1676,665454;2011;2022;8;0;
31;Bahamas;1073;Sint Maarten;1673,085727;2011;2025;6;0;
31;Bahamas;1062;Anguilla;1664,027076;2000;2025;23;0;
31;Bahamas;1069;Aruba;1594,411634;1984;2025;35;0;
31;Bahamas;1032;Turks and Caicos Is.;675,0397021;1858;1938;28;0;
692;Bahrain;1163;Falkland Is.;13605,63873;2005;2005;1;0;
692;Bahrain;1069;Aruba;12300,92587;1997;1999;3;0;
692;Bahrain;1065;Curacao;12232,53756;2011;2014;3;0;
692;Bahrain;1062;Anguilla;11329,95269;2013;2021;4;0;
692;Bahrain;6631;West Bank;1618,126439;2004;2025;20;0;
771;Bangladesh;1163;Falkland Is.;15985,74302;1986;1994;2;0;
53;Barbados;1163;Falkland Is.;7224,706476;1980;1988;4;0;
53;Barbados;4783;Southern Nigeria (Niger Coast Protectorate);6930,023607;1903;1903;1;0;
53;Barbados;1029;St. Pierre and Miquelon;3761,559803;1932;1938;6;0;
53;Barbados;1032;Turks and Caicos Is.;1614,041872;1921;1937;13;0;
53;Barbados;1069;Aruba;1133,420274;1989;2025;36;0;
53;Barbados;1065;Curacao;1031,617688;2011;2025;15;0;
53;Barbados;1062;Anguilla;676,1765778;2007;2025;18;0;
53;Barbados;1073;Sint Maarten;659,4510445;2012;2025;14;0;
53;Barbados;1063;Leeward Is.;498,0746338;1885;1938;72;5;
53;Barbados;1048;Trinidad;353,7207558;1885;1887;6;5;
53;Barbados;1055;Windward Is.;178,7675711;1885;1938;88;4;
370;Belarus (Byelorussia);1163;Falkland Is.;14233,70031;2019;2019;1;0;
370;Belarus (Byelorussia);1069;Aruba;9423,264537;2007;2018;5;0;
370;Belarus (Byelorussia);6631;West Bank;2466,631487;2011;2022;7;0;
211;Belgium;9620;Pitcairn Is.;15258,39594;1921;1921;1;0;
211;Belgium;1163;Falkland Is.;12883,17337;1883;2025;35;0;
211;Belgium;8151;Cochin China;9909,360644;1891;1895;4;0;
211;Belgium;1069;Aruba;7863,868081;1997;2025;28;0;
211;Belgium;1065;Curacao;7821,676979;2013;2025;13;0;
211;Belgium;1048;Trinidad;7429,748792;1883;1885;2;0;
211;Belgium;1055;Windward Is.;7186,620828;1883;1921;12;0;
211;Belgium;1073;Sint Maarten;6913,79027;2013;2025;13;0;
211;Belgium;1063;Leeward Is.;6904,034645;1883;1921;18;0;
211;Belgium;1062;Anguilla;6896,21732;2000;2025;25;0;
211;Belgium;1025;Quebec (Lower Canada);5079,295456;1833;1841;7;0;
211;Belgium;4781;Lagos;4920,743918;1898;1906;11;0;
211;Belgium;4383;Loos Is.;4887,739441;1899;1904;6;0;
211;Belgium;1029;St. Pierre and Miquelon;4367,451467;1921;1921;1;0;
211;Belgium;6631;West Bank;3259,26932;1997;1999;3;0;
211;Belgium;6203;Tripolitania (Regency of Tripoli);2094,30742;1912;1921;5;0;
211;Belgium;3349;Ionian Is.;1909,878731;1836;1864;27;0;
80;Belize (British Honduras);1062;Anguilla;2721,977787;2013;2025;4;0;
80;Belize (British Honduras);1073;Sint Maarten;2720,544572;2015;2024;9;0;
80;Belize (British Honduras);1065;Curacao;2188,526999;2011;2024;8;0;
80;Belize (British Honduras);1069;Aruba;2077,113889;2003;2025;8;0;
80;Belize (British Honduras);1033;Cayman Is.;907,9275805;1887;1937;10;0;
80;Belize (British Honduras);1081;Mosquito Coast;579,5834592;1865;1867;2;1;
434;Benin (Dahomey);1163;Falkland Is.;8913,784953;2001;2014;2;0;
434;Benin (Dahomey);1069;Aruba;7881,582915;2013;2013;1;0;
434;Benin (Dahomey);1062;Anguilla;7104,126257;2019;2019;1;0;
434;Benin (Dahomey);4781;Lagos;297,3326289;1896;1899;8;1;
30;Bermuda;6631;West Bank;9008,292275;2007;2007;1;0;
30;Bermuda;1027;British Columbia;5228,411151;1867;1870;4;0;
30;Bermuda;1048;Trinidad;2459,66943;1857;1875;15;0;
30;Bermuda;1069;Aruba;2268,982479;1988;2024;35;0;
30;Bermuda;1055;Windward Is.;2153,29253;1856;1938;86;0;
30;Bermuda;1063;Leeward Is.;1721,752769;1856;1938;61;0;
30;Bermuda;1023;New Brunswick;1593,268637;1842;1867;8;0;
30;Bermuda;1062;Anguilla;1577,932452;2003;2025;18;0;
30;Bermuda;1024;Prince Edward Is.;1572,88767;1842;1873;15;0;
30;Bermuda;1022;Nova Scotia;1419,514987;1842;1867;14;0;
30;Bermuda;1032;Turks and Caicos Is.;1365,275487;1856;1918;41;0;
760;Bhutan;1069;Aruba;15114,8843;2013;2022;2;0;
760;Bhutan;6631;West Bank;5298,657186;2008;2025;5;0;
145;Bolivia;1063;Leeward Is.;3816,544978;1937;1937;1;0;
145;Bolivia;1069;Aruba;3336,7976;1993;2022;14;0;
346;Bosnia-Herzegovina;1069;Aruba;8894,81597;2005;2010;4;0;
346;Bosnia-Herzegovina;1065;Curacao;8841,075626;2015;2017;2;0;
346;Bosnia-Herzegovina;1062;Anguilla;7917,043738;2007;2022;7;0;
346;Bosnia-Herzegovina;6631;West Bank;2017,429928;2013;2021;6;0;
571;Botswana (Bechuanaland);1065;Curacao;10801,89307;2012;2014;2;0;
571;Botswana (Bechuanaland);1062;Anguilla;10454,78398;2024;2024;1;0;
140;Brazil;8231;Labuan I.;18423,32318;1846;1864;5;0;
140;Brazil;8151;Cochin China;17741,82678;1864;1864;1;0;
140;Brazil;7501;Andaman Is.;16325,68307;1846;1864;5;0;
140;Brazil;9004;Norfolk I.;13531,68117;1846;1864;5;0;
140;Brazil;5803;St. Marie de Madagascar;10894,90635;1864;1864;1;0;
140;Brazil;5801;Nossi Be;10842,37902;1864;1864;1;0;
140;Brazil;6631;West Bank;10686,52548;2013;2025;13;0;
140;Brazil;5011;Kenya Protectorate;10197,19626;1928;1928;1;0;
140;Brazil;1027;British Columbia;10134,62527;1859;1864;2;0;
140;Brazil;3504;Samos;10099,6805;1910;1913;2;0;
140;Brazil;3353;Dodecanese Is. (Aegean Is.);10096,7475;1937;1938;2;0;
140;Brazil;1028;Vancouver;9814,024627;1850;1864;4;0;
140;Brazil;2249;Heligoland;9507,262007;1846;1864;5;0;
140;Brazil;3343;Fiume;9445,837566;1922;1924;3;0;
140;Brazil;6203;Tripolitania (Regency of Tripoli);8750,272882;1913;1931;14;0;
140;Brazil;5614;British Kaffraria;8293,322074;1846;1864;2;0;
140;Brazil;9620;Pitcairn Is.;8084,432407;1846;1864;5;0;
140;Brazil;6067;Captaincy-general of north Africa;7480,757138;1910;1913;3;0;
140;Brazil;1023;New Brunswick;6870,37822;1846;1864;5;0;
140;Brazil;1024;Prince Edward Is.;6801,007342;1846;1864;5;0;
140;Brazil;1029;St. Pierre and Miquelon;6781,824249;1864;1864;1;0;
140;Brazil;1022;Nova Scotia;6645,130818;1846;1864;5;0;
140;Brazil;4781;Lagos;6632,094928;1864;1864;1;0;
140;Brazil;4050;St. Helena;5078,856269;1846;1864;5;0;
140;Brazil;4383;Loos Is.;5056,449369;1846;1864;4;0;
140;Brazil;1033;Cayman Is.;4794,330978;1934;1938;4;0;
140;Brazil;1032;Turks and Caicos Is.;4480,957081;1850;1864;4;0;
140;Brazil;1054;Pedro Bank;4382,301637;1864;1864;1;0;
140;Brazil;1053;Morant Cays;4311,924888;1864;1864;1;0;
140;Brazil;1163;Falkland Is.;4236,821487;1846;2025;34;0;
140;Brazil;1062;Anguilla;3753,218802;2016;2025;10;0;
140;Brazil;1073;Sint Maarten;3733,135013;2017;2025;9;0;
140;Brazil;1063;Leeward Is.;3592,784054;1846;1938;9;0;
140;Brazil;1069;Aruba;3495,048225;1989;2025;36;0;
140;Brazil;1065;Curacao;3409,161815;2016;2025;10;0;
140;Brazil;1055;Windward Is.;3165,325846;1846;1938;10;0;
140;Brazil;1048;Trinidad;2871,210947;1846;1864;5;0;
140;Brazil;1161;Buenos Aires;2356,152104;1859;1859;1;0;
140;Brazil;4044;British Guinea (Bolama);;1846;1859;3;0;
246;Bremen;1163;Falkland Is.;13274,88018;1867;1867;1;0;
246;Bremen;1161;Buenos Aires;11711,17864;1856;1856;1;0;
246;Bremen;1027;British Columbia;7305,537414;1867;1867;1;0;
246;Bremen;1023;New Brunswick;5163,395836;1847;1867;2;0;
246;Bremen;1022;Nova Scotia;5084,934964;1847;1867;2;0;
246;Bremen;1024;Prince Edward Is.;5004,271038;1847;1867;2;0;
246;Bremen;2247;Schleswig;228,8405511;1847;1867;2;4;
246;Bremen;2249;Heligoland;129,4981137;1856;1856;1;4;
1027;British Columbia;200;United Kingdom;6804,655351;1865;1870;8;0;
